Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,29,,5825,200.9,682,1732,0.394,254,733,0.347,315,444,0.709,1933,66.66,290,860,1150,39.7,342,414,435,227,180
,Opponents,29,,5785,199.5,676,1946,0.347,116,450,0.258,216,320,0.675,1684,58.07,439,800,1239,42.7,429,401,433,206,81
