Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,30,,6025,200.8,627,1595,0.393,208,620,0.335,267,367,0.728,1729,57.63,256,727,983,32.8,426,386,495,170,65
,Opponents,30,,6025,200.8,736,1769,0.416,170,562,0.302,255,366,0.697,1897,63.23,344,729,1073,35.8,428,440,411,248,86
