Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,18,,3650,202.8,394,1046,0.377,99,347,0.285,237,320,0.741,1124,62.44,214,453,667,37.1,306,185,308,120,62
,Opponents,18,,3650,202.8,416,1026,0.405,96,291,0.33,239,327,0.731,1167,64.83,196,472,668,37.1,341,213,302,130,76
