Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,2,,401,200.5,55,132,0.417,9,29,0.31,35,48,0.729,154,77.0,45,56,101,50.5,30,27,33,20,3
,Opponents,2,,400,200.0,47,133,0.353,14,50,0.28,21,35,0.6,129,64.5,36,40,76,38.0,36,28,34,16,4
