Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,33,,6600,200.0,809,1707,0.474,248,624,0.397,213,313,0.681,2079,63.0,230,802,1032,31.3,472,498,616,261,105
,Opponents,33,,6600,200.0,679,1855,0.366,169,577,0.293,304,436,0.697,1831,55.48,406,700,1106,33.5,488,387,588,331,68
