Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,26,,5275,202.9,632,1550,0.408,169,508,0.333,235,376,0.625,1668,64.15,297,636,933,35.9,416,350,447,172,50
,Opponents,26,,5275,202.9,697,1617,0.431,181,525,0.345,260,376,0.691,1835,70.58,320,680,1000,38.5,428,379,408,199,88
