Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,13,,2600,200.0,280,741,0.378,76,260,0.292,121,187,0.647,757,58.23,170,289,459,35.3,203,100,212,100,48
,Opponents,13,,2570,197.7,324,772,0.42,79,235,0.336,131,193,0.679,858,66.0,180,310,490,37.7,201,203,193,114,50
