Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,34,,6850,201.5,824,2037,0.405,182,650,0.28,412,600,0.687,2242,65.94,439,792,1231,36.2,544,402,445,313,79
,Opponents,34,,6850,201.5,713,1811,0.394,153,546,0.28,339,487,0.696,1918,56.41,359,846,1205,35.4,585,381,627,183,131
