Player Number,Player,GP,GS,Minutes TOT,Minutes AVG,FG FGM,FG FGA,FG FG%,3PT,3PT 3PTA,3PT 3PT%,FT FTM,FT FTA,FT FT%,Scoring PTS,Scoring AVG,Rebounds OFF,Rebounds DEF,Rebounds TOT,Rebounds AVG,PF,AST,TO,STL,BLK
,Total,30,,6000,200.0,575,1677,0.343,131,463,0.283,269,369,0.729,1550,51.67,380,618,998,33.3,468,371,480,229,85
,Opponents,30,,6000,200.0,737,1671,0.441,214,568,0.377,308,466,0.661,1996,66.53,407,778,1185,39.5,422,499,458,230,151
